timestamp,x,y,radius_px,in_text_region
27520.495267,0.613011,0.868055,186.1,1
27520.577613,0.598958,0.871759,158.8,1
27520.653840,0.594010,0.876389,148.9,1
27520.735645,0.590775,0.872659,140.9,1
27520.813075,0.586979,0.871296,132.0,1
27520.895728,0.583208,0.865408,122.5,1
27520.978583,0.585677,0.862963,125.5,1
27521.062570,0.616561,0.856400,177.4,1
27521.143852,0.622647,0.860073,178.4,1
27521.220202,0.627344,0.856019,173.4,1
27521.303633,0.644010,0.856481,180.0,1
27521.386856,0.652420,0.858620,167.8,1
27521.468988,0.660156,0.855556,152.0,1
27521.547741,0.664062,0.853241,144.1,1
27521.628933,0.674479,0.850926,143.3,1
27521.710203,0.684375,0.850926,133.2,1
27521.786282,0.690365,0.849074,121.8,1
27521.861692,0.707812,0.853704,146.2,1
27521.944530,0.722879,0.849073,157.2,1
27522.020059,0.728123,0.848565,155.4,1
27522.103721,0.732762,0.850000,148.3,1
27522.186045,0.737296,0.848148,146.7,1
27522.262682,0.755990,0.856481,165.3,1
27522.344967,0.766927,0.860185,162.2,1
27522.428208,0.772917,0.865278,156.7,1
27522.511032,0.777344,0.863889,148.6,1
27522.586133,0.798698,0.862963,171.0,1
27522.660957,0.810417,0.862500,168.9,1
27522.734601,0.822135,0.855093,165.8,1
27522.810531,0.826058,0.861574,162.3,1
27522.971070,0.701952,0.882423,293.5,1
27523.054020,0.633073,0.882870,204.5,1
27523.138244,0.596875,0.887963,186.5,1
27523.219723,0.589583,0.890741,162.5,1
27523.294223,0.586979,0.891204,150.6,1
27523.369858,0.564323,0.893519,174.2,1
27523.452325,0.578385,0.892593,133.1,1
27523.527433,0.577344,0.892593,126.1,1
27523.602527,0.575491,0.897022,120.4,1
27523.678090,0.574479,0.894444,116.6,1
27523.754021,0.591040,0.878839,147.0,1
27523.837383,0.602865,0.874537,160.5,1
27523.920816,0.607375,0.870716,160.4,1
27524.002856,0.609971,0.869440,155.2,1
27524.078327,0.630208,0.868981,179.2,1
27524.161588,0.637949,0.865981,171.5,1
27524.237144,0.642501,0.862949,162.0,1
27524.319767,0.651986,0.860420,153.5,1
27524.394798,0.667969,0.858333,154.9,1
27524.470349,0.677604,0.852778,144.4,1
27524.557732,0.680469,0.851852,138.4,1
27524.638512,0.706208,0.844860,165.7,1
27524.720671,0.716419,0.846759,161.7,1
27524.802704,0.720139,0.847222,157.9,1
27524.879238,0.738281,0.847685,170.9,1
27524.961718,0.750491,0.849074,169.1,1
27525.037353,0.758073,0.854630,161.1,1
27525.118970,0.746354,0.865278,182.4,1
27525.198067,0.704167,0.875000,253.7,1
27525.278514,0.687500,0.877778,250.5,1
27525.362771,0.656771,0.876852,203.9,1
27525.445407,0.635938,0.882407,162.8,1
27525.529600,0.614062,0.876389,166.7,1
27525.613466,0.584115,0.882870,192.5,1
27525.696644,0.576823,0.883333,187.3,1
27525.779281,0.575781,0.881944,175.2,1
27525.863069,0.584635,0.880556,197.5,1
27525.945919,0.597135,0.881944,178.5,1
27526.033041,0.601199,0.874209,168.8,1
27526.114158,0.604985,0.874894,161.2,1
27526.197414,0.608854,0.875926,152.8,1
27526.280513,0.615297,0.879876,147.3,1
27526.363542,0.632605,0.870952,156.5,1
27526.445047,0.635802,0.870671,149.8,1
27526.522484,0.636198,0.868981,145.3,1
27526.603368,0.629392,0.872692,153.9,1
